City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Kralendijk,BQ,12.15,-68.2667,82.4,65,40,18.41,scattered clouds
701,Imbituba,BR,-28.24,-48.6703,73.4,88,75,9.22,broken clouds
702,Boueni,YT,-12.9025,45.0761,87.8,66,0,5.75,light rain
703,Chifeng,CN,42.2683,118.9636,52.14,27,100,5.82,overcast clouds
704,Kantunilkin,MX,21.0917,-87.45,80.6,74,40,13.8,scattered clouds
705,Royan,FR,45.6285,-1.0281,60.01,55,90,6.91,overcast clouds
706,Adjumani,UG,3.3779,31.7909,100.2,14,97,8.46,overcast clouds
707,Mackay,AU,-21.15,149.2,75.2,88,40,6.91,scattered clouds
708,Chinchani,IN,19.8667,72.7,86.02,43,0,10.25,clear sky
709,Tabora,TZ,-5.0167,32.8,87.8,42,40,11.5,scattered clouds
710,Mogok,MM,22.9167,96.5,70.27,26,25,2.66,scattered clouds
